-0.99514592	0.59416601
-0.99842073	0.58993505
-1.00167028	0.58568915
-1.00489451	0.58142845
-1.00809339	0.57715308
-1.01126687	0.57286317
-1.01441493	0.56855886
-1.01753753	0.56424028
-1.02063462	0.55990756
-1.02370617	0.55556082
-1.02675214	0.55120020
-1.02977250	0.54682584
-1.03276721	0.54243785
-1.03573624	0.53803637
-1.03867955	0.53362154
-1.04159711	0.52919347
-1.04448888	0.52475231
-1.04735484	0.52029817
-1.05019494	0.51583119
-1.05300916	0.51135149
-1.05579747	0.50685922
-1.05855983	0.50235448
-1.06129620	0.49783742
-1.06400657	0.49330815
-1.06669090	0.48876682
-1.06934917	0.48421353
-1.07198133	0.47964844
-1.07458736	0.47507164
-1.07716724	0.47048329
-1.07972093	0.46588350
-1.08224841	0.46127240
-1.08474966	0.45665011
-1.08722463	0.45201677
-1.08967331	0.44737249
-1.09209567	0.44271741
-1.09449168	0.43805165
-1.09686132	0.43337534
-1.09920456	0.42868859
-1.10152138	0.42399154
-1.10381176	0.41928431
-1.10607566	0.41456702
-1.10831307	0.40983981
-1.11052396	0.40510278
-1.11270831	0.40035608
-1.11486610	0.39559982
-1.11699730	0.39083412
-1.11910189	0.38605912
-1.12117985	0.38127493
-1.12323116	0.37648167
-1.12525580	0.37167947
-1.12725375	0.36686846
-1.12922498	0.36204876
-1.13116948	0.35722048
-1.13308722	0.35238375
-1.13497819	0.34753870
-1.13684237	0.34268544
-1.13867974	0.33782410
-1.14049028	0.33295481
-1.14227398	0.32807767
-1.14403081	0.32319282
-1.14576076	0.31830037
-1.14746380	0.31340046
-1.14913994	0.30849319
-1.15078914	0.30357869
-1.15241139	0.29865708
-1.15400667	0.29372848
-1.15557498	0.28879301
-1.15711629	0.28385080
-1.15863058	0.27890197
-1.16011786	0.27394662
-1.16157809	0.26898489
-1.16301127	0.26401690
-1.16441738	0.25904276
-1.16579641	0.25406260
-1.16714834	0.24907653
-1.16847317	0.24408468
-1.16977087	0.23908716
-1.17104145	0.23408410
-1.17228488	0.22907561
-1.17350115	0.22406181
-1.17469025	0.21904283
-1.17585217	0.21401878
-1.17698690	0.20898978
-1.17809443	0.20395595
-1.17917475	0.19891741
-1.18022785	0.19387427
-1.18125371	0.18882666
-1.18225233	0.18377470
-1.18322370	0.17871850
-1.18416781	0.17365819
-1.18508465	0.16859387
-1.18597422	0.16352568
-1.18683650	0.15845372
-1.18767148	0.15337812
-1.18847916	0.14829899
-1.18925953	0.14321646
-1.19001259	0.13813063
-1.19073832	0.13304163
-1.19143672	0.12794958
-1.19210779	0.12285460
-1.19275151	0.11775679
-1.19336788	0.11265629
-1.19395690	0.10755320
-1.19451856	0.10244765
-1.19505285	0.09733976
-1.19555978	0.09222963
-1.19603932	0.08711739
-1.19649149	0.08200316
-1.19691628	0.07688705
-1.19731368	0.07176918
-1.19768368	0.06664967
-1.19802630	0.06152863
-1.19834151	0.05640619
-1.19862933	0.05128246
-1.19888974	0.04615755
-1.19912274	0.04103159
-1.19932834	0.03590469
-1.19950653	0.03077698
-1.19965731	0.02564855
-1.19978068	0.02051955
-1.19987663	0.01539007
-1.19994517	0.01026024
-1.19998629	0.00513018
-1.20000000	-0.00000000
-1.19998629	-0.00513018
-1.19994517	-0.01026024
-1.19987663	-0.01539007
-1.19978068	-0.02051955
-1.19965731	-0.02564856
-1.19950653	-0.03077698
-1.19932834	-0.03590470
-1.19912274	-0.04103159
-1.19888974	-0.04615755
-1.19862933	-0.05128246
-1.19834151	-0.05640619
-1.19802630	-0.06152863
-1.19768368	-0.06664967
-1.19731368	-0.07176918
-1.19691628	-0.07688705
-1.19649149	-0.08200316
-1.19603932	-0.08711739
-1.19555978	-0.09222963
-1.19505285	-0.09733976
-1.19451856	-0.10244765
-1.19395690	-0.10755321
-1.19336788	-0.11265629
-1.19275151	-0.11775680
-1.19210779	-0.12285460
-1.19143672	-0.12794959
-1.19073832	-0.13304164
-1.19001259	-0.13813063
-1.18925953	-0.14321646
-1.18847916	-0.14829899
-1.18767148	-0.15337812
-1.18683650	-0.15845372
-1.18597422	-0.16352568
-1.18508465	-0.16859387
-1.18416781	-0.17365819
-1.18322370	-0.17871850
-1.18225233	-0.18377470
-1.18125371	-0.18882666
-1.18022785	-0.19387427
-1.17917475	-0.19891741
-1.17809443	-0.20395595
-1.17698690	-0.20898978
-1.17585217	-0.21401878
-1.17469025	-0.21904283
-1.17350115	-0.22406182
-1.17228488	-0.22907561
-1.17104145	-0.23408410
-1.16977087	-0.23908716
-1.16847317	-0.24408468
-1.16714834	-0.24907653
-1.16579641	-0.25406260
-1.16441738	-0.25904276
-1.16301127	-0.26401690
-1.16157809	-0.26898490
-1.16011786	-0.27394662
-1.15863058	-0.27890197
-1.15711629	-0.28385080
-1.15557498	-0.28879302
-1.15400667	-0.29372848
-1.15241139	-0.29865708
-1.15078914	-0.30357869
-1.14913994	-0.30849319
-1.14746380	-0.31340046
-1.14576076	-0.31830038
-1.14403081	-0.32319282
-1.14227398	-0.32807767
-1.14049028	-0.33295481
-1.13867974	-0.33782411
-1.13684237	-0.34268544
-1.13497819	-0.34753870
-1.13308722	-0.35238375
-1.13116948	-0.35722048
-1.12922498	-0.36204876
-1.12725375	-0.36686846
-1.12525580	-0.37167948
-1.12323116	-0.37648167
-1.12117985	-0.38127493
-1.11910189	-0.38605912
-1.11699730	-0.39083412
-1.11486610	-0.39559982
-1.11270831	-0.40035608
-1.11052396	-0.40510279
-1.10831307	-0.40983981
-1.10607566	-0.41456702
-1.10381176	-0.41928431
-1.10152138	-0.42399154
-1.09920456	-0.42868859
-1.09686132	-0.43337534
-1.09449168	-0.43805165
-1.09209567	-0.44271741
-1.08967331	-0.44737250
-1.08722463	-0.45201677
-1.08474965	-0.45665011
-1.08224841	-0.46127240
-1.07972093	-0.46588350
-1.07716724	-0.47048329
-1.07458736	-0.47507165
-1.07198133	-0.47964844
-1.06934916	-0.48421354
-1.06669090	-0.48876682
-1.06400657	-0.49330815
-1.06129620	-0.49783742
-1.05855983	-0.50235448
-1.05579747	-0.50685922
-1.05300916	-0.51135150
-1.05019494	-0.51583119
-1.04735484	-0.52029817
-1.04448888	-0.52475231
-1.04159711	-0.52919347
-1.03867955	-0.53362154
-1.03573624	-0.53803637
-1.03276721	-0.54243785
-1.02977250	-0.54682584
-1.02675214	-0.55120020
-1.02370617	-0.55556082
-1.02063462	-0.55990756
-1.01753753	-0.56424028
-1.01441493	-0.56855886
-1.01126687	-0.57286317
-1.00809339	-0.57715308
-1.00489451	-0.58142845
-1.00167028	-0.58568915
-0.99842073	-0.58993505
-0.99514592	-0.59416601
-0.99184587	-0.59838191
-0.98852063	-0.60258262
-0.98517024	-0.60676799
-0.98179474	-0.61093789
-0.97839417	-0.61509220
-0.97496858	-0.61923078
-0.97151800	-0.62335349
-0.96804249	-0.62746020
-0.96454209	-0.63155077
-0.96101684	-0.63562507
-0.95746679	-0.63968297
-0.95389198	-0.64372433
-0.95029245	-0.64774901
-0.94666827	-0.65175689
-0.94301947	-0.65574781
-0.93934610	-0.65972165
-0.93564821	-0.66367827
-0.93192585	-0.66761753
-0.92817907	-0.67153930
-0.92440792	-0.67544344
-0.92061246	-0.67932980
-0.91679272	-0.68319826
-0.91294877	-0.68704868
-0.90908066	-0.69088091
-0.90518844	-0.69469482
-0.90127217	-0.69849027
-0.89733189	-0.70226712
-0.89336767	-0.70602523
-0.88937956	-0.70976446
-0.88536763	-0.71348467
-0.88133191	-0.71718572
-0.87727248	-0.72086747
-0.87318939	-0.72452978
-0.86908270	-0.72817251
-0.86495247	-0.73179552
-0.86079877	-0.73539866
-0.85662164	-0.73898180
-0.85242116	-0.74254479
-0.84819739	-0.74608749
-0.84395039	-0.74960975
-0.83968022	-0.75311144
-0.83538696	-0.75659241
-0.83107065	-0.76005252
-0.82673138	-0.76349162
-0.82236921	-0.76690958
-0.81798421	-0.77030624
-0.81357644	-0.77368146
-0.80914597	-0.77703510
-0.80469288	-0.78036701
-0.80021723	-0.78367704
-0.79571910	-0.78696506
-0.79119856	-0.79023091
-0.78665568	-0.79347446
-0.78209053	-0.79669554
-0.77750320	-0.79989402
-0.77289376	-0.80306976
-0.76826228	-0.80622259
-0.76360883	-0.80935238
-0.75893351	-0.81245898
-0.75423639	-0.81554224
-0.74951754	-0.81860201
-0.74477705	-0.82163815
-0.74001500	-0.82465050
-0.73523148	-0.82763891
-0.73042656	-0.83060325
-0.72560033	-0.83354335
-0.72075288	-0.83645907
-0.71588429	-0.83935026
-0.71099465	-0.84221677
-0.70608405	-0.84505845
-0.70115257	-0.84787514
-0.69620031	-0.85066670
-0.69122736	-0.85343298
-0.68623381	-0.85617382
-0.68121975	-0.85888908
-0.67618527	-0.86157860
-0.67113048	-0.86424223
-0.66605546	-0.86687981
-0.66096032	-0.86949121
-0.65584515	-0.87207625
-0.65071005	-0.87463480
-0.64555512	-0.87716669
-0.64038047	-0.87967178
-0.63518619	-0.88214991
-0.62997239	-0.88460093
-0.62473916	-0.88702468
-0.61948663	-0.88942101
-0.61421489	-0.89178976
-0.60892406	-0.89413079
-0.60361423	-0.89644393
-0.59828553	-0.89872904
-0.59293806	-0.90098596
-0.58757193	-0.90321452
-0.58218726	-0.90541459
-0.57678417	-0.90758600
-0.57136276	-0.90972859
-0.56592316	-0.91184222
-0.56046549	-0.91392672
-0.55498986	-0.91598194
-0.54949639	-0.91800772
-0.54398521	-0.92000392
-0.53845644	-0.92197036
-0.53291021	-0.92390690
-0.52734663	-0.92581338
-0.52176585	-0.92768964
-0.51616798	-0.92953553
-0.51055316	-0.93135088
-0.50492151	-0.93313555
-0.49927318	-0.93488937
-0.49360829	-0.93661220
-0.48792698	-0.93830386
-0.48222938	-0.93996421
-0.47651564	-0.94159308
-0.47078589	-0.94319033
-0.46504028	-0.94475579
-0.45927894	-0.94628931
-0.45350202	-0.94779072
-0.44770967	-0.94925988
-0.44190203	-0.95069663
-0.43607925	-0.95210080
-0.43024147	-0.95347224
-0.42438886	-0.95481079
-0.41852157	-0.95611631
-0.41263974	-0.95738862
-0.40674353	-0.95862758
-0.40083310	-0.95983302
-0.39490862	-0.96100479
-0.38897023	-0.96214273
-0.38301810	-0.96324670
-0.37705240	-0.96431652
-0.37107329	-0.96535205
-0.36508094	-0.96635312
-0.35907551	-0.96731959
-0.35305718	-0.96825129
-0.34702612	-0.96914807
-0.34098249	-0.97000978
-0.33492648	-0.97083626
-0.32885827	-0.97162736
-0.32277803	-0.97238292
-0.31668594	-0.97310278
-0.31058218	-0.97378679
-0.30446694	-0.97443481
-0.29834040	-0.97504666
-0.29220276	-0.97562221
-0.28605419	-0.97616130
-0.27989489	-0.97666378
-0.27372506	-0.97712949
-0.26754489	-0.97755827
-0.26135457	-0.97794999
-0.25515430	-0.97830449
-0.24894429	-0.97862162
-0.24272473	-0.97890123
-0.23649584	-0.97914316
-0.23025780	-0.97934728
-0.22401084	-0.97951342
-0.21775517	-0.97964145
-0.21149098	-0.97973121
-0.20521851	-0.97978256
-0.19893796	-0.97979534
-0.19264955	-0.97976943
-0.18635350	-0.97970466
-0.18005003	-0.97960090
-0.17373937	-0.97945800
-0.16742175	-0.97927581
-0.16109738	-0.97905420
-0.15476650	-0.97879302
-0.14842934	-0.97849213
-0.14208614	-0.97815139
-0.13573713	-0.97777066
-0.12938255	-0.97734981
-0.12302264	-0.97688869
-0.11665764	-0.97638716
-0.11028780	-0.97584510
-0.10391336	-0.97526236
-0.09753457	-0.97463881
-0.09115169	-0.97397431
-0.08476496	-0.97326874
-0.07837464	-0.97252197
-0.07198099	-0.97173386
-0.06558427	-0.97090428
-0.05918474	-0.97003310
-0.05278267	-0.96912021
-0.04637831	-0.96816546
-0.03997195	-0.96716875
-0.03356385	-0.96612993
-0.02715428	-0.96504890
-0.02074351	-0.96392553
-0.01433184	-0.96275970
-0.00791953	-0.96155129
-0.00150687	-0.96030019
0.00490586	-0.95900628
0.01131836	-0.95766945
0.01773036	-0.95628957
0.02414156	-0.95486656
0.03055167	-0.95340028
0.03696038	-0.95189064
0.04336741	-0.95033753
0.04977245	-0.94874084
0.05617519	-0.94710047
0.06257534	-0.94541632
0.06897259	-0.94368830
0.07536662	-0.94191629
0.08175712	-0.94010021
0.08814378	-0.93823997
0.09452629	-0.93633546
0.10090431	-0.93438661
0.10727754	-0.93239331
0.11364564	-0.93035550
0.12000830	-0.92827307
0.12636518	-0.92614596
0.13271595	-0.92397408
0.13906027	-0.92175735
0.14539782	-0.91949569
0.15172826	-0.91718904
0.15805124	-0.91483733
0.16436642	-0.91244048
0.17067346	-0.90999843
0.17697201	-0.90751111
0.18326171	-0.90497847
0.18954223	-0.90240045
0.19581321	-0.89977699
0.20207428	-0.89710803
0.20832510	-0.89439353
0.21456529	-0.89163344
0.22079451	-0.88882771
0.22701237	-0.88597631
0.23321852	-0.88307918
0.23941259	-0.88013630
0.24559420	-0.87714764
0.25176299	-0.87411315
0.25791856	-0.87103282
0.26406056	-0.86790661
0.27018859	-0.86473452
0.27630228	-0.86151651
0.28240123	-0.85825258
0.28848508	-0.85494271
0.29455342	-0.85158690
0.30060586	-0.84818513
0.30664202	-0.84473742
0.31266150	-0.84124376
0.31866390	-0.83770415
0.32464883	-0.83411861
0.33061589	-0.83048715
0.33656467	-0.82680978
0.34249477	-0.82308653
0.34840579	-0.81931742
0.35429732	-0.81550248
0.36016896	-0.81164174
0.36602028	-0.80773523
0.37185088	-0.80378300
0.37766035	-0.79978508
0.38344827	-0.79574153
0.38921423	-0.79165240
0.39495780	-0.78751775
0.40067857	-0.78333763
0.40637612	-0.77911211
0.41205003	-0.77484126
0.41769986	-0.77052515
0.42332521	-0.76616386
0.42892563	-0.76175747
0.43450071	-0.75730607
0.44005002	-0.75280976
0.44557313	-0.74826862
0.45106960	-0.74368275
0.45653902	-0.73905227
0.46198094	-0.73437728
0.46739493	-0.72965790
0.47278056	-0.72489424
0.47813740	-0.72008644
0.48346501	-0.71523462
0.48876295	-0.71033891
0.49403080	-0.70539946
0.49926811	-0.70041641
0.50447444	-0.69538991
0.50964937	-0.69032011
0.51479245	-0.68520718
0.51990325	-0.68005128
0.52498132	-0.67485258
0.53002624	-0.66961125
0.53503756	-0.66432748
0.54001485	-0.65900145
0.54495766	-0.65363335
0.54986557	-0.64822339
0.55473813	-0.64277176
0.55957492	-0.63727867
0.56437549	-0.63174434
0.56913940	-0.62616898
0.57386623	-0.62055283
0.57855555	-0.61489610
0.58320691	-0.60919903
0.58781989	-0.60346188
0.59239405	-0.59768487
0.59692897	-0.59186827
0.60142421	-0.58601234
0.60587936	-0.58011733
0.61029398	-0.57418352
0.61466765	-0.56821119
0.61899995	-0.56220060
0.62329045	-0.55615206
0.62753874	-0.55006586
0.63174440	-0.54394228
0.63590701	-0.53778164
0.64002616	-0.53158425
0.64410143	-0.52535041
0.64813243	-0.51908046
0.65211873	-0.51277472
0.65605995	-0.50643352
0.65995566	-0.50005721
0.66380548	-0.49364611
0.66760901	-0.48720059
0.67136585	-0.48072101
0.67507562	-0.47420771
0.67873792	-0.46766107
0.68235237	-0.46108147
0.68591859	-0.45446927
0.68943620	-0.44782486
0.69290483	-0.44114864
0.69632410	-0.43444100
0.69969365	-0.42770233
0.70301311	-0.42093305
0.70628212	-0.41413356
0.70950033	-0.40730428
0.71266739	-0.40044564
0.71578294	-0.39355806
0.71884664	-0.38664197
0.72185816	-0.37969781
0.72481716	-0.37272602
0.72772331	-0.36572706
0.73057628	-0.35870138
0.73337575	-0.35164942
0.73612141	-0.34457167
0.73881295	-0.33746858
0.74145005	-0.33034062
0.74403243	-0.32318829
0.74655977	-0.31601205
0.74903180	-0.30881239
0.75144823	-0.30158982
0.75380877	-0.29434481
0.75611317	-0.28707788
0.75836113	-0.27978953
0.76055242	-0.27248026
0.76268676	-0.26515059
0.76476391	-0.25780104
0.76678362	-0.25043213
0.76874566	-0.24304438
0.77064979	-0.23563832
0.77249579	-0.22821449
0.77428344	-0.22077343
0.77601252	-0.21331566
0.77768284	-0.20584174
0.77929418	-0.19835220
0.78084635	-0.19084761
0.78233918	-0.18332852
0.78377248	-0.17579547
0.78514607	-0.16824903
0.78645979	-0.16068977
0.78771348	-0.15311824
0.78890699	-0.14553501
0.79004018	-0.13794065
0.79111290	-0.13033573
0.79212503	-0.12272083
0.79307644	-0.11509653
0.79396702	-0.10746340
0.79479665	-0.09982201
0.79556524	-0.09217297
0.79627269	-0.08451683
0.79691892	-0.07685420
0.79750383	-0.06918566
0.79802738	-0.06151179
0.79848948	-0.05383319
0.79889008	-0.04615044
0.79922914	-0.03846414
0.79950660	-0.03077487
0.79972244	-0.02308323
0.79987664	-0.01538981
